round,playerId,mapX,mapY,value,numberStars,score
1,A2,11,2,1,0,0
1,A3,9,5,86,4,0
1,A4,2,12,1,0,0
1,A1,2,11,3,0,0
1,A3,5,4,24,1,0
1,A5,3,3,2,0,0
1,A2,2,8,43,1,0
1,A3,7,6,4,0,0
1,A4,10,9,2,0,0
1,A5,7,4,3,0,0
1,A2,12,11,0,0,0
1,A4,9,5,86,0,0
1,A1,11,13,2,0,0
1,A5,9,6,4,0,0
1,A1,9,4,53,3,0
2,A5,6,7,9,0,0
2,A5,11,11,1,0,0
2,A1,8,6,8,0,0
2,A5,2,11,3,0,0
2,A2,9,5,86,4,0
2,A1,12,9,13,1,0
2,A1,12,11,0,0,0
2,A2,6,10,2,0,0
2,A2,9,4,53,3,0
2,A4,9,5,86,0,0
2,A4,7,6,4,0,0
2,A4,6,10,2,0,0
2,A3,6,5,3,0,0
2,A3,7,6,4,4,0
2,A3,7,8,1,2,0
3,A5,9,5,86,5,0
3,A5,11,11,1,0,0
3,A2,3,12,2,0,0
3,A5,4,11,1,0,0
3,A1,12,12,85,5,0
3,A2,2,2,1,0,0
3,A3,4,4,0,0,0
3,A1,9,14,3,0,0
3,A4,4,10,3,0,0
3,A2,9,6,4,0,0
3,A1,1,1,3,0,0
3,A3,5,8,6,0,0
3,A4,5,12,1,1,0
3,A3,9,7,6,0,0
3,A4,3,13,2,0,0
4,A3,4,6,3,0,0
4,A5,9,4,53,3,0
4,A1,12,13,3,0,0
4,A5,11,0,4,0,0
4,A3,6,7,9,0,0
4,A1,12,12,85,5,0
4,A5,6,1,2,0,0
4,A4,9,8,86,0,0
4,A3,5,8,6,0,0
4,A1,9,5,86,5,0
4,A2,9,5,86,4,0
4,A4,9,10,1,0,0
4,A2,3,1,1,0,0
4,A4,4,10,3,0,0
4,A2,1,11,14,0,0
5,A2,13,1,6,0,0
5,A5,2,11,3,0,0
5,A1,1,4,2,0,0
5,A5,6,14,1,0,0
5,A2,11,8,0,0,0
5,A4,9,5,86,5,0
5,A1,1,9,71,4,0
5,A3,9,8,86,5,0
5,A5,9,10,1,0,0
5,A2,0,6,3,0,0
5,A1,13,2,3,0,0
5,A3,5,8,6,0,0
5,A4,11,3,2,0,0
5,A3,1,5,2,0,0
5,A4,7,5,1,0,0
6,A5,13,6,3,0,0
6,A2,3,1,1,0,0
6,A3,11,6,11,1,0
6,A2,6,14,1,0,0
6,A5,13,1,6,0,0
6,A4,5,10,99,5,0
6,A5,0,1,3,0,0
6,A3,5,9,2,0,0
6,A1,1,9,71,4,0
6,A2,9,5,86,5,0
6,A1,3,13,2,0,0
6,A3,5,7,1,0,0
6,A4,4,11,1,0,0
6,A1,3,2,7,0,0
6,A4,6,12,20,0,0
7,A2,3,10,1,0,0
7,A5,3,13,2,0,0
7,A1,13,3,1,0,0
7,A3,11,12,0,0,0
7,A5,9,14,3,0,0
7,A2,9,5,86,5,0
7,A1,9,10,1,0,0
7,A4,5,10,99,5,0
7,A3,13,13,1,0,0
7,A5,14,14,2,0,0
7,A2,13,1,6,0,0
7,A3,8,11,8,1,0
7,A1,12,12,85,5,0
7,A4,10,14,3,0,0
7,A4,13,7,0,0,0
8,A5,12,8,0,0,0
8,A3,7,11,2,0,0
8,A4,5,10,99,5,0
8,A5,3,6,3,0,0
8,A1,6,8,20,1,0
8,A2,4,1,2,0,0
8,A3,8,7,7,0,0
8,A1,7,6,4,0,0
8,A5,3,2,7,1,0
8,A1,3,3,2,0,0
8,A4,9,5,86,5,0
8,A2,2,6,21,1,0
8,A3,11,2,1,0,0
8,A2,12,8,0,0,0
8,A4,1,12,19,0,0
9,A2,13,3,1,0,0
9,A3,4,3,2,0,0
9,A5,1,7,2,0,0
9,A4,5,10,99,5,0
9,A1,13,1,6,0,0
9,A2,14,4,3,0,0
9,A5,0,5,1,0,0
9,A1,11,1,1,0,0
9,A3,6,5,3,0,0
9,A2,14,9,1,0,0
9,A1,12,1,1,0,0
9,A4,9,5,86,5,0
9,A3,3,5,12,1,0
9,A5,0,3,72,4,0
9,A4,2,3,3,0,0
10,A3,2,5,3,0,0
