round,playerId,mapX,mapY,value,numberStars,score
1,A3,3,2,20,5,20
1,A5,14,14,3,0,3
1,A4,2,5,2,0,2
1,A1,12,10,2,0,2
1,A5,13,13,8,0,8
1,A2,10,5,0,0,0
1,A3,9,5,2,5,2
1,A2,4,3,3,0,3
1,A4,9,11,3,1,3
1,A5,12,12,1,0,1
1,A4,11,3,24,5,24
1,A1,4,2,2,0,2
1,A3,6,7,3,5,3
1,A2,2,12,3,0,3
1,A1,3,6,1,1,1
2,A3,4,5,1,5,1
2,A3,13,9,6,5,6
2,A3,3,7,3,5,3
2,A5,6,7,3,0,3
2,A4,12,9,0,0,0
2,A5,3,9,3,0,3
2,A2,10,5,0,0,0
2,A1,2,1,3,2,3
2,A5,13,7,2,0,2
2,A4,14,0,3,0,3
2,A4,8,6,9,2,9
2,A1,2,3,1,0,1
2,A2,2,2,24,2,24
2,A1,11,2,3,2,3
2,A2,6,8,12,1,12
3,A3,9,1,3,5,3
3,A2,6,8,12,1,12
3,A3,10,5,0,0,0
3,A1,6,8,12,3,12
3,A5,8,3,3,0,3
3,A5,7,1,4,0,4
3,A2,12,3,2,0,2
3,A1,7,9,3,1,3
3,A3,14,4,7,5,7
3,A5,13,0,0,5,0
3,A2,4,2,2,0,2
3,A1,5,8,2,1,2
3,A4,6,10,2,1,2
3,A4,10,9,3,1,3
3,A4,9,2,84,5,84
4,A5,6,8,12,0,12
4,A2,5,8,2,0,2
4,A3,3,2,20,5,20
4,A5,14,4,7,0,7
4,A2,9,3,1,0,1
4,A5,9,5,2,0,2
4,A2,2,3,1,0,1
4,A3,9,7,1,5,1
4,A1,2,12,3,1,3
4,A4,8,2,1,1,1
4,A3,11,2,3,5,3
4,A1,13,10,0,0,0
4,A1,8,1,20,3,20
4,A4,7,5,7,3,7
4,A4,11,4,1,1,1
5,A2,1,12,2,0,2
5,A2,11,4,1,0,1
5,A5,3,2,20,0,20
5,A3,13,11,1,5,1
5,A3,4,13,6,5,6
5,A5,11,2,3,5,3
5,A2,3,3,2,0,2
5,A1,4,2,2,0,2
5,A3,3,2,20,5,20
5,A5,3,7,3,0,3
5,A1,3,1,1,0,1
5,A1,9,3,1,0,1
5,A4,6,2,22,3,22
5,A4,6,0,46,5,46
5,A4,4,0,2,1,2
6,A5,3,2,20,0,20
6,A2,0,4,4,0,4
6,A5,0,14,2,5,2
6,A2,9,13,0,0,0
6,A1,0,13,2,0,2
6,A3,3,13,19,5,19
6,A2,11,6,1,0,1
6,A5,2,12,3,5,3
6,A1,1,10,1,0,1
6,A4,6,10,2,1,2
6,A3,13,5,0,0,0
6,A1,12,2,2,1,2
6,A3,3,2,20,5,20
6,A4,2,3,1,1,1
6,A4,7,4,0,0,0
7,A5,3,2,20,0,20
7,A4,10,10,13,3,13
7,A3,11,2,3,5,3
7,A2,1,4,7,1,7
7,A5,0,4,4,5,4
7,A1,2,3,1,0,1
7,A5,0,6,2,5,2
7,A4,12,6,8,2,8
7,A1,12,13,0,0,0
